date,nav_historical,nav_api,difference
2018-04-02,59.6897,59.6897,0.0
2018-04-03,60.3663,60.3663,0.0
2018-04-04,59.8079,59.8079,0.0
2018-04-05,60.5934,60.5934,0.0
2018-04-06,61.0985,61.0985,0.0
2018-04-09,61.559,61.559,0.0
2018-04-10,61.7781,61.7781,0.0
2018-04-11,61.6102,61.6102,0.0
2018-04-12,61.7648,61.7648,0.0
2018-04-13,61.5831,61.5831,0.0
2018-04-16,61.9447,61.9447,0.0
2018-04-17,61.8273,61.8273,0.0
2018-04-18,61.6812,61.6812,0.0
2018-04-19,62.0316,62.0316,0.0
2018-04-20,62.0067,62.0067,0.0
2018-04-23,62.337,62.337,0.0
2018-04-24,62.5241,62.5241,0.0
2018-04-25,62.5142,62.5142,0.0
2018-04-26,63.2641,63.2641,0.0
2018-04-27,63.0954,63.0954,0.0
2018-04-30,62.9323,62.9323,0.0
2018-05-02,62.4199,62.4199,0.0
2018-05-03,61.9566,61.9566,0.0
2018-05-04,61.5548,61.5548,0.0
2018-05-07,62.362,62.362,0.0
2018-05-08,62.3405,62.3405,0.0
2018-05-09,62.7255,62.7255,0.0
2018-05-10,62.18,62.18,0.0
2018-05-11,62.0221,62.0221,0.0
2018-05-14,61.1396,61.1396,0.0
2018-05-15,61.1301,61.1301,0.0
2018-05-16,60.6782,60.6782,0.0
2018-05-17,61.0749,61.0749,0.0
2018-05-18,60.8312,60.8312,0.0
2018-05-21,59.7326,59.7326,0.0
2018-05-22,59.7925,59.7925,0.0
2018-05-23,59.3398,59.3398,0.0
2018-05-24,59.2931,59.2931,0.0
